manifesto_id,filename,path,municipality,state,party,party_abbreviation,election_year,election_type,document_type,mapping_method,mapping_status,city_abbreviation
GLMP-4B21687DBE,st14gru.txt,manifestos/st14gru.txt,Stuttgart,Baden-Württemberg,Grüne,gru,2014.0,local election,Wahlprogramm,legacy_filename,ok,st
GLMP-2F6FD5A8E2,st14pir.txt,manifestos/st14pir.txt,Stuttgart,Baden-Württemberg,Piraten,pir,2014.0,local election,Wahlprogramm,legacy_filename,ok,st
GLMP-0DA4BF0B99,st14spd.txt,manifestos/st14spd.txt,Stuttgart,Baden-Württemberg,SPD,spd,2014.0,local election,Wahlprogramm,legacy_filename,ok,st
GLMP-6486C8A488,st14sos.txt,manifestos/st14sos.txt,Stuttgart,Baden-Württemberg,SÖS (Stuttgart Ökologisch Sozial),sos,2014.0,local election,Wahlprogramm,legacy_manual_override,ok,st
GLMP-1DD6EFA30C,tr14cdu.txt,manifestos/tr14cdu.txt,Trier,Rheinland-Pfalz,CDU,cdu,2014.0,local election,Wahlprogramm,legacy_filename,ok,tr
GLMP-9202F89A38,tr14lin.txt,manifestos/tr14lin.txt,Trier,Rheinland-Pfalz,Die Linke,lin,2014.0,local election,Wahlprogramm,legacy_filename,ok,tr
GLMP-A1E1C6582A,tr14fdp.txt,manifestos/tr14fdp.txt,Trier,Rheinland-Pfalz,FDP,fdp,2014.0,local election,Wahlprogramm,legacy_filename,ok,tr
GLMP-07C68701DB,tr14fwg.txt,manifestos/tr14fwg.txt,Trier,Rheinland-Pfalz,Freie Wähler,fwg,2014.0,local election,Wahlprogramm,legacy_filename,ok,tr
GLMP-CCC98BF81D,tr14gru.txt,manifestos/tr14gru.txt,Trier,Rheinland-Pfalz,Grüne,gru,2014.0,local election,Wahlprogramm,legacy_filename,ok,tr
GLMP-3394D49BE7,tr14pir.txt,manifestos/tr14pir.txt,Trier,Rheinland-Pfalz,Piraten,pir,2014.0,local election,Wahlprogramm,legacy_filename,ok,tr
GLMP-4F3737CF86,tr14spd.txt,manifestos/tr14spd.txt,Trier,Rheinland-Pfalz,SPD,spd,2014.0,local election,Wahlprogramm,legacy_filename,ok,tr
GLMP-9B93F26F39,ul14cdu.txt,manifestos/ul14cdu.txt,Ulm,Baden-Württemberg,CDU,cdu,2014.0,local election,Wahlprogramm,legacy_filename,ok,ul
GLMP-DCFFA28BAD,ul14fdp.txt,manifestos/ul14fdp.txt,Ulm,Baden-Württemberg,FDP,fdp,2014.0,local election,Wahlprogramm,legacy_filename,ok,ul
GLMP-16D82CF13F,ul14gru.txt,manifestos/ul14gru.txt,Ulm,Baden-Württemberg,Grüne,gru,2014.0,local election,Wahlprogramm,legacy_filename,ok,ul
GLMP-637F007659,ul14spd.txt,manifestos/ul14spd.txt,Ulm,Baden-Württemberg,SPD,spd,2014.0,local election,Wahlprogramm,legacy_filename,ok,ul
GLMP-E6C277B3DB,wz14buf.txt,manifestos/wz14buf.txt,Wuerzburg,Bayern,Bürgerforum Würzburg,buf,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-D31DE3C43A,wz14csu.txt,manifestos/wz14csu.txt,Wuerzburg,Bayern,CSU,csu,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-49F406116B,wz14lin.txt,manifestos/wz14lin.txt,Wuerzburg,Bayern,Die Linke,lin,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-BBBF79EE0E,wz14fdp.txt,manifestos/wz14fdp.txt,Wuerzburg,Bayern,FDP,fdp,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-DA9CBDEF06,wz14fwg.txt,manifestos/wz14fwg.txt,Wuerzburg,Bayern,Freie Wähler,fwg,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-16F69E3CC5,wz14gru.txt,manifestos/wz14gru.txt,Wuerzburg,Bayern,Grüne,gru,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-D0B7C45648,wz14spd.txt,manifestos/wz14spd.txt,Wuerzburg,Bayern,SPD,spd,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-8945E808BB,wz14wzl.txt,manifestos/wz14wzl.txt,Wuerzburg,Bayern,Würzburger Liste,wzl,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-D4E3E96358,wz14zfw.txt,manifestos/wz14zfw.txt,Wuerzburg,Bayern,Zukunft für Würzburg,zfw,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-C6B8BFAA14,wz14odp.txt,manifestos/wz14odp.txt,Wuerzburg,Bayern,Ökologisch-Demokratische Partei (ÖDP),odp,2014.0,local election,Wahlprogramm,legacy_filename,ok,wz
GLMP-03A32C7F12,wu14cdu.txt,manifestos/wu14cdu.txt,Wuppertal,Nordrhein-Westfalen,CDU,cdu,2014.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-14FE1C631E,wu14fdp.txt,manifestos/wu14fdp.txt,Wuppertal,Nordrhein-Westfalen,FDP,fdp,2014.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-AFE28563E6,wu14gru.txt,manifestos/wu14gru.txt,Wuppertal,Nordrhein-Westfalen,Grüne,gru,2014.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-7AD818BBF9,wu14pir.txt,manifestos/wu14pir.txt,Wuppertal,Nordrhein-Westfalen,Piraten,pir,2014.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-6163B131BC,wu14spd.txt,manifestos/wu14spd.txt,Wuppertal,Nordrhein-Westfalen,SPD,spd,2014.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-EAA407527F,wu14wfw.txt,manifestos/wu14wfw.txt,Wuppertal,Nordrhein-Westfalen,Wählergemeinschaft für Wuppertal,wfw,2014.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-D962F75AF1,br15afd.txt,manifestos/br15afd.txt,Bremen,Bremen,Alternative für Deutschland,afd,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-8FFA21ED33,br15biw.txt,manifestos/br15biw.txt,Bremen,Bremen,Bürger in Wut,biw,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-ECFD3AFFFD,br15cdu.txt,manifestos/br15cdu.txt,Bremen,Bremen,CDU,cdu,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-32A314BFD3,br15lin.txt,manifestos/br15lin.txt,Bremen,Bremen,Die Linke,lin,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-50984DE469,br15fdp.txt,manifestos/br15fdp.txt,Bremen,Bremen,FDP,fdp,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-79F28161D6,br15gru.txt,manifestos/br15gru.txt,Bremen,Bremen,Grüne,gru,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-12EF492CBF,br15nli.txt,manifestos/br15nli.txt,Bremen,Bremen,Neue Liberale,nli,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-EF2C8D361A,br15pir.txt,manifestos/br15pir.txt,Bremen,Bremen,Piraten,pir,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-912C1CE176,br15spd.txt,manifestos/br15spd.txt,Bremen,Bremen,SPD,spd,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-6B0596A12C,br15tsp.txt,manifestos/br15tsp.txt,Bremen,Bremen,Tierschutzpartei,tsp,2015.0,local election,Wahlprogramm,legacy_filename,ok,br
GLMP-7602826FE9,bh15afd.txt,manifestos/bh15afd.txt,Bremerhaven,Bremen,Alternative für Deutschland,afd,2015.0,local election,Wahlprogramm,legacy_filename,ok,bh
GLMP-8C1248554F,bh15cdu.txt,manifestos/bh15cdu.txt,Bremerhaven,Bremen,CDU,cdu,2015.0,local election,Wahlprogramm,legacy_filename,ok,bh
GLMP-EF0D1D11FB,bh15lin.txt,manifestos/bh15lin.txt,Bremerhaven,Bremen,Die Linke,lin,2015.0,local election,Wahlprogramm,legacy_filename,ok,bh
GLMP-3CF62BEEB6,bh15par.txt,manifestos/bh15par.txt,Bremerhaven,Bremen,Die Partei,par,2015.0,local election,Wahlprogramm,legacy_filename,ok,bh
GLMP-AEE7EEC32F,bh15gru.txt,manifestos/bh15gru.txt,Bremerhaven,Bremen,Grüne,gru,2015.0,local election,Wahlprogramm,legacy_filename,ok,bh
GLMP-DA4B5221AD,bh15pir.txt,manifestos/bh15pir.txt,Bremerhaven,Bremen,Piraten,pir,2015.0,local election,Wahlprogramm,legacy_filename,ok,bh
GLMP-49583EB4CD,bh15spd.txt,manifestos/bh15spd.txt,Bremerhaven,Bremen,SPD,spd,2015.0,local election,Wahlprogramm,legacy_filename,ok,bh
GLMP-52392FA07C,bs16afd.txt,manifestos/bs16afd.txt,Braunschweig,Niedersachsen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-CF432716A8,bs16cdu.txt,manifestos/bs16cdu.txt,Braunschweig,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-A569D89C28,bs16lin.txt,manifestos/bs16lin.txt,Braunschweig,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-FA42D187EA,bs16fdp.txt,manifestos/bs16fdp.txt,Braunschweig,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-55832982D5,bs16gru.txt,manifestos/bs16gru.txt,Braunschweig,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-61C0ACA6A4,bs16spd.txt,manifestos/bs16spd.txt,Braunschweig,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-46C85F5526,da16afd.txt,manifestos/da16afd.txt,Darmstadt,Hessen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-E97459B682,da16cdu.txt,manifestos/da16cdu.txt,Darmstadt,Hessen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-B7DAC1EE50,da16lin.txt,manifestos/da16lin.txt,Darmstadt,Hessen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-9042637390,da16fdp.txt,manifestos/da16fdp.txt,Darmstadt,Hessen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-664D4A69D7,da16gru.txt,manifestos/da16gru.txt,Darmstadt,Hessen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-347952C1A0,da16pir.txt,manifestos/da16pir.txt,Darmstadt,Hessen,Piraten,pir,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-85A235F5E3,da16spd.txt,manifestos/da16spd.txt,Darmstadt,Hessen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-9FCE117FDA,da16uwi.txt,manifestos/da16uwi.txt,Darmstadt,Hessen,UWIGA (nabhängige Wählergemeinschaft hervor gegangen aus  IG Abwasser),uwi,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-1DCCC18CDF,da16uff.txt,manifestos/da16uff.txt,Darmstadt,Hessen,Uffbasse,uff,2016.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-292FBE7ACC,dl16cdu.txt,manifestos/dl16cdu.txt,Delmenhorst,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,dl
GLMP-ED788DCA65,dl16lin.txt,manifestos/dl16lin.txt,Delmenhorst,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,dl
GLMP-74E476FCA9,dl16fdp.txt,manifestos/dl16fdp.txt,Delmenhorst,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,dl
GLMP-D63DC53795,dl16gru.txt,manifestos/dl16gru.txt,Delmenhorst,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,dl
GLMP-69E3B8CD7A,dl16spd.txt,manifestos/dl16spd.txt,Delmenhorst,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,dl
GLMP-66A59B41B9,em16afd.txt,manifestos/em16afd.txt,Emden,Niedersachsen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,em
GLMP-95CD179760,em16cdu.txt,manifestos/em16cdu.txt,Emden,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,em
GLMP-8C398ACB1F,em16fdp.txt,manifestos/em16fdp.txt,Emden,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,em
GLMP-6708C8367B,em16gru.txt,manifestos/em16gru.txt,Emden,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,em
GLMP-4B92FD80A3,em16spd.txt,manifestos/em16spd.txt,Emden,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,em
GLMP-DE3210F3BF,ff16afd.txt,manifestos/ff16afd.txt,Frankfurt am Main,Hessen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-37BB04B77C,ff16bff.txt,manifestos/ff16bff.txt,Frankfurt am Main,Hessen,Bürger für Frankfurt,bff,2016.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-5253DC6496,ff16cdu.txt,manifestos/ff16cdu.txt,Frankfurt am Main,Hessen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-A197071F18,ff16lin.txt,manifestos/ff16lin.txt,Frankfurt am Main,Hessen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-560C2435CF,ff16fdp.txt,manifestos/ff16fdp.txt,Frankfurt am Main,Hessen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-F0FC0D0ECE,ff16gru.txt,manifestos/ff16gru.txt,Frankfurt am Main,Hessen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-DD72A1E68C,ff16pir.txt,manifestos/ff16pir.txt,Frankfurt am Main,Hessen,Piraten,pir,2016.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-42E42461CD,ff16spd.txt,manifestos/ff16spd.txt,Frankfurt am Main,Hessen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-A72BBA3FF3,go16afd.txt,manifestos/go16afd.txt,Goettingen,Niedersachsen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-38CF22DB59,go16cdu.txt,manifestos/go16cdu.txt,Goettingen,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-CCC8B8CCA2,go16lin.txt,manifestos/go16lin.txt,Goettingen,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-AC4E32C78A,go16fdp.txt,manifestos/go16fdp.txt,Goettingen,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-32A10BFEF4,go16gru.txt,manifestos/go16gru.txt,Goettingen,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-B489404305,go16spd.txt,manifestos/go16spd.txt,Goettingen,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-B46750012A,hv16afd.txt,manifestos/hv16afd.txt,Hannover,Niedersachsen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-0A7E4149D0,hv16cdu.txt,manifestos/hv16cdu.txt,Hannover,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-00057547CE,hv16lin.txt,manifestos/hv16lin.txt,Hannover,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-4B03C131A3,hv16fdp.txt,manifestos/hv16fdp.txt,Hannover,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-DEEEA58391,hv16gru.txt,manifestos/hv16gru.txt,Hannover,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-8A1B5336E7,hv16spd.txt,manifestos/hv16spd.txt,Hannover,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-9CCC441379,ka16afd.txt,manifestos/ka16afd.txt,Kassel,Hessen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-F8BABB2697,ka16cdu.txt,manifestos/ka16cdu.txt,Kassel,Hessen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-ACC69B54FF,ka16lin.txt,manifestos/ka16lin.txt,Kassel,Hessen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-1F16C4541B,ka16fdp.txt,manifestos/ka16fdp.txt,Kassel,Hessen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-0A6E20A838,ka16fwg.txt,manifestos/ka16fwg.txt,Kassel,Hessen,Freie Wähler,fwg,2016.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-1259B644CC,ka16gru.txt,manifestos/ka16gru.txt,Kassel,Hessen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-2F84356BFC,ka16pir.txt,manifestos/ka16pir.txt,Kassel,Hessen,Piraten,pir,2016.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-D520BDCAED,ka16spd.txt,manifestos/ka16spd.txt,Kassel,Hessen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-F9B54DDA7F,of16afd.txt,manifestos/of16afd.txt,Offenbach am Main,Hessen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-3A4B86D663,of16cdu.txt,manifestos/of16cdu.txt,Offenbach am Main,Hessen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-C50FC15596,of16lin.txt,manifestos/of16lin.txt,Offenbach am Main,Hessen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-9907B9DD1C,of16fdp.txt,manifestos/of16fdp.txt,Offenbach am Main,Hessen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-77FF3CFB8B,of16fno.txt,manifestos/of16fno.txt,Offenbach am Main,Hessen,Forum Neues Offenbach,fno,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-29D5A218A4,of16fwg.txt,manifestos/of16fwg.txt,Offenbach am Main,Hessen,Freie Wähler,fwg,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-ABC2053542,of16gru.txt,manifestos/of16gru.txt,Offenbach am Main,Hessen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-A20627E8C0,of16pir.txt,manifestos/of16pir.txt,Offenbach am Main,Hessen,Piraten,pir,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-85FB1E8520,of16spd.txt,manifestos/of16spd.txt,Offenbach am Main,Hessen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-FE901CBDEC,ol16afd.txt,manifestos/ol16afd.txt,Oldenburg,Niedersachsen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-44C1B7B57E,ol16cdu.txt,manifestos/ol16cdu.txt,Oldenburg,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-EEF144627A,ol16lin.txt,manifestos/ol16lin.txt,Oldenburg,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-2930D0C284,ol16fdp.txt,manifestos/ol16fdp.txt,Oldenburg,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-2F41E3883F,ol16gru.txt,manifestos/ol16gru.txt,Oldenburg,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-02F7EBB4E9,ol16spd.txt,manifestos/ol16spd.txt,Oldenburg,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-2F244B45E8,os16cdu.txt,manifestos/os16cdu.txt,Osnabrueck,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,os
GLMP-65F5AE15B8,os16lin.txt,manifestos/os16lin.txt,Osnabrueck,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,os
GLMP-E811D177E9,os16fdp.txt,manifestos/os16fdp.txt,Osnabrueck,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,os
GLMP-FD0E77F9B4,os16gru.txt,manifestos/os16gru.txt,Osnabrueck,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,os
GLMP-DDD4CC6E7C,os16spd.txt,manifestos/os16spd.txt,Osnabrueck,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,os
GLMP-7D2BA9F318,sa16afd.txt,manifestos/sa16afd.txt,Salzgitter,Niedersachsen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,sa
GLMP-3AFBCCC874,sa16cdu.txt,manifestos/sa16cdu.txt,Salzgitter,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,sa
GLMP-94F456C231,sa16lin.txt,manifestos/sa16lin.txt,Salzgitter,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,sa
GLMP-E7C197A3FD,sa16fdp.txt,manifestos/sa16fdp.txt,Salzgitter,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,sa
GLMP-3B93D6DFFE,sa16gru.txt,manifestos/sa16gru.txt,Salzgitter,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,sa
GLMP-21770920C7,sa16spd.txt,manifestos/sa16spd.txt,Salzgitter,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,sa
GLMP-4E4D221B3C,wi16afd.txt,manifestos/wi16afd.txt,Wiesbaden,Hessen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-7DC59071B2,wi16blw.txt,manifestos/wi16blw.txt,Wiesbaden,Hessen,Bürgerliste Wiesbaden,blw,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-AC5F557789,wi16cdu.txt,manifestos/wi16cdu.txt,Wiesbaden,Hessen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-C2CA6A1275,wi16lin.txt,manifestos/wi16lin.txt,Wiesbaden,Hessen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-8CD4BF6124,wi16fdp.txt,manifestos/wi16fdp.txt,Wiesbaden,Hessen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-69F4958CF6,wi16fwg.txt,manifestos/wi16fwg.txt,Wiesbaden,Hessen,Freie Wähler,fwg,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-2C8ED7492E,wi16gru.txt,manifestos/wi16gru.txt,Wiesbaden,Hessen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-3CF8FE60A0,wi16pir.txt,manifestos/wi16pir.txt,Wiesbaden,Hessen,Piraten,pir,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-AB38641334,wi16spd.txt,manifestos/wi16spd.txt,Wiesbaden,Hessen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,wi
GLMP-1F4224CC20,wv16afd.txt,manifestos/wv16afd.txt,Wilhelmshaven,Niedersachsen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,wv
GLMP-D26891BEDE,wv16cdu.txt,manifestos/wv16cdu.txt,Wilhelmshaven,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,wv
GLMP-514033E42B,wv16lin.txt,manifestos/wv16lin.txt,Wilhelmshaven,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,wv
GLMP-F50B2A2A3E,wv16fdp.txt,manifestos/wv16fdp.txt,Wilhelmshaven,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,wv
GLMP-49835CB7B0,wv16gru.txt,manifestos/wv16gru.txt,Wilhelmshaven,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,wv
GLMP-F6B7C6947A,wv16spd.txt,manifestos/wv16spd.txt,Wilhelmshaven,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,wv
GLMP-A0489297A8,wo16afd.txt,manifestos/wo16afd.txt,Wolfsburg,Niedersachsen,Alternative für Deutschland,afd,2016.0,local election,Wahlprogramm,legacy_filename,ok,wo
GLMP-C8882B5628,wo16cdu.txt,manifestos/wo16cdu.txt,Wolfsburg,Niedersachsen,CDU,cdu,2016.0,local election,Wahlprogramm,legacy_filename,ok,wo
GLMP-B83F30B85C,wo16lin.txt,manifestos/wo16lin.txt,Wolfsburg,Niedersachsen,Die Linke,lin,2016.0,local election,Wahlprogramm,legacy_filename,ok,wo
GLMP-3F38D82F07,wo16fdp.txt,manifestos/wo16fdp.txt,Wolfsburg,Niedersachsen,FDP,fdp,2016.0,local election,Wahlprogramm,legacy_filename,ok,wo
GLMP-78A4D7612B,wo16gru.txt,manifestos/wo16gru.txt,Wolfsburg,Niedersachsen,Grüne,gru,2016.0,local election,Wahlprogramm,legacy_filename,ok,wo
GLMP-91297B55AA,wo16spd.txt,manifestos/wo16spd.txt,Wolfsburg,Niedersachsen,SPD,spd,2016.0,local election,Wahlprogramm,legacy_filename,ok,wo
GLMP-A8C401AE5C,ki18afd.txt,manifestos/ki18afd.txt,Kiel,Schleswig-Holstein,Alternative für Deutschland,afd,2018.0,local election,Wahlprogramm,legacy_filename,ok,ki
GLMP-D0D552BACD,ki18cdu.txt,manifestos/ki18cdu.txt,Kiel,Schleswig-Holstein,CDU,cdu,2018.0,local election,Wahlprogramm,legacy_filename,ok,ki
GLMP-B7FB12D98F,ki18lin.txt,manifestos/ki18lin.txt,Kiel,Schleswig-Holstein,Die Linke,lin,2018.0,local election,Wahlprogramm,legacy_filename,ok,ki
GLMP-C8165FB16C,ki18par.txt,manifestos/ki18par.txt,Kiel,Schleswig-Holstein,Die Partei,par,2018.0,local election,Wahlprogramm,legacy_filename,ok,ki
GLMP-D58FA1646E,ki18fdp.txt,manifestos/ki18fdp.txt,Kiel,Schleswig-Holstein,FDP,fdp,2018.0,local election,Wahlprogramm,legacy_filename,ok,ki
GLMP-9A3AB4A33D,ki18gru.txt,manifestos/ki18gru.txt,Kiel,Schleswig-Holstein,Grüne,gru,2018.0,local election,Wahlprogramm,legacy_filename,ok,ki
GLMP-B0B9954064,ki18pir.txt,manifestos/ki18pir.txt,Kiel,Schleswig-Holstein,Piraten,pir,2018.0,local election,Wahlprogramm,legacy_filename,ok,ki
