filename;content_hash;bytes;document_type;program_scope;classification_reason;municipality_used;party;election_year;matched_main_by_content;matched_main_filenames;document_id;main_use_id;ags;ags_source
Plau am See_SPD_2024.txt;b96e845ee9d3b63147bfe9d5b19ffd9e9cbd275e9dff05fadeef2e525aa8ec1c;39655;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Plau am See;SPD;2024.0;yes;Plau am See_SPD_2024.txt;DOC-b96e845ee9d3;USE-dca2a2bfd0ce;13076114;local_cities_components
Plauen_FDP_2024.txt;b47b3ed9e15defd2b6687ddd7ef6bf76020c93aa7979b686c3ec2a23e3fcf2a9;19609;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Plauen;FDP;2024.0;yes;Plauen_FDP_2024.txt;DOC-b47b3ed9e15d;USE-522f3d360d1b;14523320;local_cities_components
Plauen_Grüne_2024.txt;d0c22c42b35e74970ddcf4b3d340732bb1b6f6f380945576a2908fc6e7999a2c;5365;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Plauen;Grüne;2024.0;yes;Plauen_Grüne_2024.txt;DOC-d0c22c42b35e;USE-9b20695415cb;14523320;local_cities_components
Plauen_Linke_2024.txt;de6981a0f3e9aab2ad5b42840e513687ddadc971b433a9f5e2489aed848881d8;4070;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Plauen;Linke;2024.0;yes;Plauen_Linke_2024.txt;DOC-de6981a0f3e9;USE-e5ab817cda60;14523320;local_cities_components
Premnitz_AfD_2024.txt;e6f218f31a3bc5e20eb6ce9b53f94f0a530ffe3c35b21857bab33a4081966c4e;21618;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Premnitz;AfD;2024.0;yes;Premnitz_AfD_2024.txt;DOC-e6f218f31a3b;USE-a4193ed62689;12063244;local_cities_components
Premnitz_CDU_2024.txt;381504d4e798c971a9b21c7e7c8f1970c10c585385d98a2e115c7bb028aa1700;14499;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Premnitz;CDU;2024.0;yes;Premnitz_CDU_2024.txt;DOC-381504d4e798;USE-98b5bab17bc8;12063244;local_cities_components
Premnitz_Linke_2024.txt;bf70292f19bf6110aa3400195b6ddcb79b7d1cb4cddaa808cf0fd58bd5880e76;16865;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Premnitz;Linke;2024.0;yes;Premnitz_Linke_2024.txt;DOC-bf70292f19bf;USE-a68ec07fa680;12063244;local_cities_components
Premnitz_SPD_2024.txt;0dac5d878185c1af61a719da0e81452e45968c2d81ddf756308ca59326b0c9c9;27336;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Premnitz;SPD;2024.0;yes;Premnitz_SPD_2024.txt;DOC-0dac5d878185;USE-51c446b24b15;12063244;local_cities_components
Prüm_CDU_2024.txt;f3ad0b8ef940a5ba4366f7d79849e6a7968becf96664806c8589b6474b3109c8;42373;anderes kommunales Wahlprogramm;Land;Landesverband/Landesebene explizit;Prüm;CDU;2024.0;yes;Prüm_CDU_2024.txt;DOC-f3ad0b8ef940;USE-c0054f94300b;07232296;local_cities_components
Pulsnitz_CDU_2024.txt;c30912839d0914aa6d57f1d8fa694d7f7e98e13c1c22dc29a2db40e7c2804dc4;17194;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Pulsnitz;CDU;2024.0;yes;Pulsnitz_CDU_2024.txt;DOC-c30912839d09;USE-a870238c94a7;14625450;local_cities_components
Pulsnitz_Grüne_2024.txt;91216f0b1069963245f5040d75019583405ff3553ab3868bf9bd41460d9ee819;29548;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Pulsnitz;Grüne;2024.0;yes;Pulsnitz_Grüne_2024.txt;DOC-91216f0b1069;USE-8fca1a208d1a;14625450;local_cities_components
Pößneck_Grüne_2024.txt;7cffaa79a26ece61498c8c0953cd8099df5c1823ac58469433287a58401dc81f;15351;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Pößneck;Grüne;2024.0;yes;Pößneck_Grüne_2024.txt;DOC-7cffaa79a26e;USE-f9201957a1e0;16075085;local_cities_components
Rangsdorf_AfD_2024.txt;cda5cc89bc988dade9e70af0bcde48a1ce043ca761da94b957cf18b1b91979f2;4649;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Rangsdorf;AfD;2024.0;yes;Rangsdorf_AfD_2024.txt;DOC-cda5cc89bc98;USE-3d2d39934c9f;12072340;local_cities_components
Rangsdorf_Linke_2024.txt;ec5c336a097ed86eb817852fd097d9655cad7c3b54ee0ee0f9b692cb5e6014a8;6178;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Rangsdorf;Linke;2024.0;yes;Rangsdorf_Linke_2024.txt;DOC-ec5c336a097e;USE-d088623f816e;12072340;local_cities_components
Ransbach-Baumbach_SPD_2024.txt;4349ca0a40d999260f88279dbf565c31bd3fcba91e8e0953069f24a523a26488;18200;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Ransbach-Baumbach;SPD;2024.0;yes;Ransbach-Baumbach_SPD_2024.txt;DOC-4349ca0a40d9;USE-2a66f209e78f;07143062;local_cities_components
Reinsdorf_CDU_2024.txt;8b05d5ba390f48c5c1f525e99e45d2028e899dbe7ae05ba4c1367a5471bc81b8;10205;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Reinsdorf;CDU;2024.0;yes;Reinsdorf_CDU_2024.txt|Oberlungwitz_CDU_2024.txt;DOC-8b05d5ba390f;USE-a856db573adc|USE-a35b83d49c2d;14524250;local_cities_components
Reinsdorf_SPD_2024.txt;da0f23212ea4cb2b967f32d3612f2e2ddbe90a0ff2adf1bef8ba900394cd28e6;2312;anderes kommunales Wahlprogramm;Landkreis;expliziter Kreis-/Landkreisbezug;Oberlungwitz;SPD;2024.0;yes;Oberlungwitz_SPD_2024.txt|Reinsdorf_SPD_2024.txt;DOC-da0f23212ea4;USE-b82859014745|USE-1a5913e539ec;14524230;local_cities_components
Rochlitz_CDU_2024.txt;397cf2c678ee03a9e09f57c08d344d8eefc4a9ccbb0a2de2b853b565a4ea0c72;13508;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Rochlitz;CDU;2024.0;yes;Rochlitz_CDU_2024.txt;DOC-397cf2c678ee;USE-1ce6f914a1c2;14522490;local_cities_components
Rochlitz_Linke_2024.txt;9aadc52e99dd48ed1881ca58774e881f6109a831011b8f702627de80a2b5b639;27517;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;explizite Doppeladressierung Kreis/Gemeinden;Rochlitz;Linke;2024.0;yes;Rochlitz_Linke_2024.txt;DOC-9aadc52e99dd;USE-642bf3c9b687;14522490;local_cities_components
Rochlitz_RGG_2024.txt;96e5982584eb7b9093406348879298e78106c4b8d3f5dd643b0f7ca46e858a64;4837;anderes kommunales Wahlprogramm;Gemeinde;expliziter Gemeinde-/Stadtbezug;Rochlitz;RGG;2024.0;yes;Rochlitz_RGG_2024.txt;DOC-96e5982584eb;USE-d0b9f849d5da;14522490;local_cities_components
