document_use_id;document_id;manifesto_id;municipality;state;ags;party;party_abbreviation;election_year;document_type;program_scope;use_type;filename;source;content_hash;ags_source
USE-2a47dfa6b0cc;DOC-4003338f65a4;GLMP-1F90DCCB14;Moenchengladbach;Nordrhein-Westfalen;05116000;SPD;spd;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;mg04spd.txt;main;4003338f65a413494f9e2e3576450d455e45e449ba58a1001954cd6b0d09aae5;manual_2024_reference
USE-3ef648bc78a8;DOC-8e40f1435765;GLMP-6AA0F5C0FC;Moers;Nordrhein-Westfalen;05170024;CDU;cdu;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;mo04cdu.txt;main;8e40f143576579e4d7d768e38fd74742a2e71834fce18f36af9335e77fe2d1db;manual_2024_reference
USE-b3869ec5fd1c;DOC-df4789a8e804;GLMP-2C43D7721D;Moers;Nordrhein-Westfalen;05170024;Die Linke;lin;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;mo04lin.txt;main;df4789a8e80436bb0acc77de4316d01d0d48a6079dd6383401b0ee813a9c4e99;manual_2024_reference
USE-20dbfc9b45e8;DOC-653b3fad3ec5;GLMP-A5BDE58441;Muelheim an der Ruhr;Nordrhein-Westfalen;05117000;Mülheimer Bürger Initiative;mbi;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;mh04mbi.txt;main;653b3fad3ec5efe8f2386425cf47742eae72b9f52cb45900690d4bf985c797c0;manual_2024_reference
USE-1d290c1eb682;DOC-5d4159545fad;GLMP-2AC03EA2A3;Muenster;Nordrhein-Westfalen;05515000;CDU;cdu;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ms04cdu.txt;main;5d4159545fad56deeae888d432aba8e9c06c97aab0d3db6a0bde446740ba13df;manual_2024_reference
USE-ad0c5d29d67d;DOC-1b3aab1e1ccf;GLMP-A9093121A3;Muenster;Nordrhein-Westfalen;05515000;FDP;fdp;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ms04fdp.txt;main;1b3aab1e1ccfe888be0be4cce8f1a55e991e5fd1bf93afe6155554ec2577a70c;manual_2024_reference
USE-ca1c855cbf5a;DOC-8ffa62420516;GLMP-25D7A20F35;Neuss;Nordrhein-Westfalen;05162024;SPD;spd;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ne04spd.txt;main;8ffa624205169be99c9cb4bd80deea7ca7433ad91c3c3a1afa12303e5b794e4d;manual_2024_reference
USE-00edce07cd1c;DOC-0707af5b4d8c;GLMP-E964B63E2F;Oberhausen;Nordrhein-Westfalen;05119000;CDU;cdu;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ob04cdu.txt;main;0707af5b4d8cc939afddd67d700bc2f2738be1ab23170239d7b90e8219970bb0;manual_2024_reference
USE-20e02463cee6;DOC-59004c70ae47;GLMP-10BC3DC6C3;Remscheid;Nordrhein-Westfalen;05120000;FDP;fdp;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;rs04fdp.txt;main;59004c70ae47627bf6cd94a4f1e2636cbf538324fcf83fe1b374533dcc6906a5;manual_2024_reference
USE-62b0c6daaab3;DOC-e83ace83aa00;GLMP-30662D0BA5;Siegen;Nordrhein-Westfalen;05970040;Grüne;gru;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;si04gru.txt;main;e83ace83aa00f85f0c0a3b84474a4ad9299f2f60d34da803ae3f3118a8d7325f;manual_2024_reference
USE-b98927bef0fb;DOC-021e8b523525;GLMP-21B6D94913;Wuppertal;Nordrhein-Westfalen;05124000;Grüne;gru;2004.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;wu04gru.txt;main;021e8b523525a473da3ac5fb4511bce11d5fb44039e2563eec023fd12e47c02f;manual_2024_reference
USE-74202f8947a5;DOC-e0e16be5a92e;GLMP-49BFBA67EE;Darmstadt;Hessen;06411000;Die Frauen;die;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;da06die.txt;main;e0e16be5a92eee078d5bd67ff333ecb8eeb71c152ff93ad26deef1e4210def90;manual_2024_reference
USE-1f0df8480483;DOC-7b5710c3691d;GLMP-64C3635AB7;Darmstadt;Hessen;06411000;Die Linke;lin;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;da06lin.txt;main;7b5710c3691d7c2fbb62bf83b7ee0fde34f434294c4623861706d7b194ca972e;manual_2024_reference
USE-d3a68c87d42d;DOC-016593188561;GLMP-166E139D7A;Darmstadt;Hessen;06411000;SPD;spd;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;da06spd.txt;main;0165931885617a8fcd60060bde60a0a9c6a10bd9e98ea8baa029d58e0d7355f7;manual_2024_reference
USE-8345e0105e43;DOC-4a72f3f0c6b5;GLMP-13BFE377EC;Darmstadt;Hessen;06411000;Uffbasse;uff;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;da06uff.txt;main;4a72f3f0c6b57846b259091f05e01cd28b768a81cd43e634ba40b928288fd527;manual_2024_reference
USE-5b082b7f0e8c;DOC-f2c6a211360e;GLMP-0EAB27BD31;Delmenhorst;Niedersachsen;03401000;CDU;cdu;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;dl06cdu.txt;main;f2c6a211360e97cd0359b8db8de86f209746938af3004ebc06c6735356a8f816;manual_2024_reference
USE-c5b09d5d21cd;DOC-14671c10359c;GLMP-538589057C;Delmenhorst;Niedersachsen;03401000;SPD;spd;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;dl06spd.txt;main;14671c10359ca1bedacf1846595b9a5f4bceaf42e1d51473d8bd3a4bc363563c;manual_2024_reference
USE-656aac4589dd;DOC-7303087ff7f2;GLMP-43D8DA35BF;Emden;Niedersachsen;03402000;FDP;fdp;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;em06fdp.txt;main;7303087ff7f2b02803d6d1025588f250a829332c3baa7c8f861def7511ea9635;manual_2024_reference
USE-5c301e404026;DOC-076277e3b3da;GLMP-4E7A5F947B;Emden;Niedersachsen;03402000;SPD;spd;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;em06spd.txt;main;076277e3b3dabfec025f800e3ff56454517202f23669bc23c5d11c31f29ce360;manual_2024_reference
USE-4dabd910019f;DOC-8be4290962fa;GLMP-544382A18A;Frankfurt am Main;Hessen;06412000;CDU;cdu;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ff06cdu.txt;main;8be4290962fab7883d98ff5138bb336a4226d7a1eb392b463ad64d7f96b1b770;manual_2024_reference
USE-89c8c4ad35af;DOC-8760f7f90b09;GLMP-5928515E39;Frankfurt am Main;Hessen;06412000;Die Linke;lin;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ff06lin.txt;main;8760f7f90b0932decf203ed753cd2f64312e971e01ee2aa07f7e96e1d50e15e9;manual_2024_reference
USE-c30b008673bd;DOC-694d17a0a36f;GLMP-C43D29D662;Frankfurt am Main;Hessen;06412000;Europa-Liste Frankfurt;eul;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ff06eul.txt;main;694d17a0a36f40bac952bfc11512b19b9ff58fed621f5b478ca540983e523d83;manual_2024_reference
USE-1255a4a8031f;DOC-ba586d577df2;GLMP-08413D063A;Frankfurt am Main;Hessen;06412000;FlughafenAusbauGegner;fag;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ff06fag.txt;main;ba586d577df299c313971bb0af4d5962fdbc23ac6b8d12dde210ff09714cd9e6;manual_2024_reference
USE-c73ed304da42;DOC-9f4f6ebd9eea;GLMP-E06856AF7D;Frankfurt am Main;Hessen;06412000;Grüne;gru;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ff06gru.txt;main;9f4f6ebd9eea95829b5c833d7b0c3801f3b9b5df4b774a07f004aa039d44c3ae;manual_2024_reference
USE-43a4dbfb304a;DOC-86ea5d1d50ff;GLMP-0DCD437833;Frankfurt am Main;Hessen;06412000;ÖkoLinX-ARL;oek;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ff06oek.txt;main;86ea5d1d50ff3b85f5e772cc5198b84b5d64c663832aaccf2d5660281319e60c;manual_2024_reference
USE-4731cc994744;DOC-f0cba5f646ad;GLMP-EDAF772468;Hannover;Niedersachsen;03241001;CDU;cdu;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;hv06cdu.txt;main;f0cba5f646adafb72038e955067208d779b09b5c85c72c042c6a9af9f216d5d6;manual_2024_reference
USE-81b98cbbebf0;DOC-11eaa31f437a;GLMP-DAA094C6B5;Hannover;Niedersachsen;03241001;SPD;spd;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;hv06spd.txt;main;11eaa31f437a992b1d83d4f177ec2f8212e9dd1e5353041e038d378e5e33dac1;manual_2024_reference
USE-39698d064f38;DOC-efe1b334cf31;GLMP-632DE91C78;Kassel;Hessen;06611000;CDU;cdu;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ka06cdu.txt;main;efe1b334cf311d49b4239582a591994b1f70b265cbde7ff1536477db21aa05f0;manual_2024_reference
USE-74cb18848527;DOC-24c73e2441cd;GLMP-823BECBE11;Kassel;Hessen;06611000;Die Linke;lin;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ka06lin.txt;main;24c73e2441cd25ef7341a0fb120c510d6877ef48b22126476cfcb276fa492f97;manual_2024_reference
USE-844f399ca023;DOC-3dad2586d7eb;GLMP-743AD81778;Kassel;Hessen;06611000;Freie Wähler;fwg;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ka06fwg.txt;main;3dad2586d7ebca7fc2b15733d8d393489f7fbafe90d6c4610a86a087f6e43f89;manual_2024_reference
USE-6ee6b7af93ba;DOC-906ff23a0844;GLMP-A0B5124F9C;Kassel;Hessen;06611000;Grüne;gru;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ka06gru.txt;main;906ff23a084417af1178452d85b1b64f587cdc3b5bd26eedb578a53c4ca48624;manual_2024_reference
USE-e5c662a36492;DOC-59407dede40b;GLMP-62ECBB8E54;Kassel;Hessen;06611000;SPD;spd;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ka06spd.txt;main;59407dede40bf16ab52ee35c89dea7e44b3fe739b229c31c51568f9d7f53aac2;manual_2024_reference
USE-3a52b263ecd7;DOC-410f225b0c97;GLMP-09A7F5ECD3;Offenbach am Main;Hessen;06413000;Die Linke;lin;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;of06lin.txt;main;410f225b0c97a136d6d6e0f2e48d280cc0eb5f9fbd1831cf26ba8bda376df497;manual_2024_reference
USE-78a5ebcdbe3c;DOC-616f2dd6312e;GLMP-101791B860;Offenbach am Main;Hessen;06413000;FDP;fdp;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;of06fdp.txt;main;616f2dd6312e5d90eb493b2b6452777d282760f2b43d43ebe075e27b543a01ef;manual_2024_reference
USE-63ba4bb44f14;DOC-b03479758eed;GLMP-78CDA2F554;Offenbach am Main;Hessen;06413000;Grüne;gru;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;of06gru.txt;main;b03479758eed0dcf53cffc402077d8c12ed406808feec44fa12c15685c1b1597;manual_2024_reference
USE-5a16f96dfe59;DOC-39b03abc5370;GLMP-08187B708E;Oldenburg;Niedersachsen;03403000;FDP;fdp;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ol06fdp.txt;main;39b03abc53702943ceb5bf3afc2c4145aec107c1eed07377ddd65ab683392be5;manual_2024_reference
USE-d359fce4abd5;DOC-1540b128d98e;GLMP-2D4F16A88D;Oldenburg;Niedersachsen;03403000;Grüne;gru;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ol06gru.txt;main;1540b128d98e0688124732255c4520aaa2bfbdd2c9307ecdada648adc4c68f59;manual_2024_reference
USE-82c53397b2d1;DOC-e5950eb5c6aa;GLMP-32EE5FC4F6;Oldenburg;Niedersachsen;03403000;SPD;spd;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ol06spd.txt;main;e5950eb5c6aaba5bec75c7bfb0e69f410eee3ab1e7fb2a06378903f04bef95b1;manual_2024_reference
USE-318d4f59eda5;DOC-6138ec605997;GLMP-C8CD4DD86D;Salzgitter;Niedersachsen;03102000;SPD;spd;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;sa06spd.txt;main;6138ec605997f6957d273c7bed771ee38a7e9af7daa73bc02a165bf3768b3d2b;manual_2024_reference
USE-ace47e0addcb;DOC-3464f6e755c4;GLMP-C32354A867;Wiesbaden;Hessen;06414000;Bürgerliste Wiesbaden;blw;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;wi06blw.txt;main;3464f6e755c4dc0de5558bdc040b968552fb2b56bb9e883f4c2ac7a7045ffae2;manual_2024_reference
USE-f500980df409;DOC-d90be3849df0;GLMP-3863DF0E6F;Wiesbaden;Hessen;06414000;Die Linke;lin;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;wi06lin.txt;main;d90be3849df0c730c70285d069fb551adf0c13b76e5209dc207c62947b46c7b3;manual_2024_reference
USE-03d697af0530;DOC-8f8809d25cbb;GLMP-1EBA4B7028;Wiesbaden;Hessen;06414000;FDP;fdp;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;wi06fdp.txt;main;8f8809d25cbbab43342abec43c733e3bb3c7e8da1d2d5b607dc614f840c5be55;manual_2024_reference
USE-c83fe4a3031b;DOC-2500b7ba0351;GLMP-CEEFBFDB0A;Wiesbaden;Hessen;06414000;SPD;spd;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;wi06spd.txt;main;2500b7ba03517bc57289b1dd0c235ace564ce95c631ffb28a575717c57f4d5eb;manual_2024_reference
USE-4183109924ed;DOC-349539cb68af;GLMP-35B5215B24;Wilhelmshaven;Niedersachsen;03405000;FDP;fdp;2006.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;wv06fdp.txt;main;349539cb68af0648e34412eb9a2f68d33e14985f049de23d7fdd2be9c0fcb9c5;manual_2024_reference
USE-1f42c01605e0;DOC-e3fd7d945311;GLMP-9DC2A70FDA;Luebeck;Schleswig-Holstein;01003000;Bürger für Lübeck;bfl;2008.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;lb08bfl.txt;main;e3fd7d945311d5d6184288e005059373363919770b5a7685864a3fd21ea51e7e;manual_2024_reference
USE-eba7f3400530;DOC-c7a039635235;GLMP-949EA36C8A;Luebeck;Schleswig-Holstein;01003000;Grüne;gru;2008.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;lb08gru.txt;main;c7a039635235202c046fc22e79d38a9093ab8b813904c399c8377a3e8aa7ce9e;manual_2024_reference
USE-c3598bc43aba;DOC-01a2639dd737;GLMP-BCC8FFBE61;Luebeck;Schleswig-Holstein;01003000;SPD;spd;2008.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;lb08spd.txt;main;01a2639dd7374d1326dcc6e1f99f8b9ae48bceb0780fdc3655c8ccced9d14149;manual_2024_reference
USE-8add2d60ec59;DOC-96119d36cb25;GLMP-C24C2FD48C;Muenchen;Bayern;09162000;Grüne;gru;2008.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;mu08gru.txt;main;96119d36cb25787545b2a639d142b952c12aa911996bee73ce5d4ddff1e236d4;manual_2024_reference
USE-2804c6723ec2;DOC-b56561ac441c;GLMP-6647C388E9;Wuerzburg;Bayern;09663000;FDP;fdp;2008.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;wz08fdp.txt;main;b56561ac441c1f486f7827db57847f34dd8d8cad2bbdd8d3e0acde9c12110f9b;manual_2024_reference
USE-b869f5a9e387;DOC-f6d14c242db2;GLMP-BB09B6CC9D;Aachen;Nordrhein-Westfalen;05334002;CDU;cdu;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ac09cdu.txt;main;f6d14c242db2a9a39cf58a17f89a23b6bcc4c4d198d707442f7d18fba06b45ee;manual_2024_reference
USE-28397479d00e;DOC-6ea2c998a420;GLMP-B80F5D68BD;Aachen;Nordrhein-Westfalen;05334002;Die Linke;lin;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ac09lin.txt;main;6ea2c998a420339b72059678743adc5b296eca6e13809fcf518eb3d7d784ca7e;manual_2024_reference
USE-89a20b7a11f7;DOC-43349714deb3;GLMP-B4E839FBD2;Aachen;Nordrhein-Westfalen;05334002;FDP;fdp;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ac09fdp.txt;main;43349714deb3a90564e131acffdb34842969517b3c67aaaa503cc44d3105dc30;manual_2024_reference
USE-ebe9870d3b02;DOC-836d895d3960;GLMP-E16B10BD1B;Aachen;Nordrhein-Westfalen;05334002;Grüne;gru;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ac09gru.txt;main;836d895d3960b35460a37a6fe776df86c5ec4b86fe7c932fdb7281f77688408c;manual_2024_reference
USE-d9b52530fbef;DOC-9efa6bbcbfab;GLMP-6C88BDE4EA;Aachen;Nordrhein-Westfalen;05334002;SPD;spd;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;ac09spd.txt;main;9efa6bbcbfabc8c10b99477696facff67eba9ea6e092bc24f9a1af61f2329a72;manual_2024_reference
USE-3c3d36175d9c;DOC-d55d5b4dc925;GLMP-C45D058BBB;Bergisch Gladbach;Nordrhein-Westfalen;05378004;Bürger für Bergisch Gladbach und Benserg (BfBB);bfb;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg09bfb.txt;main;d55d5b4dc9257d600d1848946fee347cb5a6f82172f6579284e2d0d6097e9e46;manual_2024_reference
USE-ed9e282f1ed0;DOC-5e475512f784;GLMP-7B1DDBBD94;Bergisch Gladbach;Nordrhein-Westfalen;05378004;CDU;cdu;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg09cdu.txt;main;5e475512f7841a914f14c448aedd11ccef38cc8e9289bbd821f5fc44653981c9;manual_2024_reference
USE-a883264b8580;DOC-17d282c2459e;GLMP-5511499214;Bergisch Gladbach;Nordrhein-Westfalen;05378004;Die Kinder- und Jugendpartei KIDitiative;kid;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg09kid.txt;main;17d282c2459ecc879b929c4123c4293f2f3bd720dfd6b1180e59498c85d3d650;manual_2024_reference
USE-7205ec2c0e00;DOC-2f699f7a65dd;GLMP-6D733C93C3;Bergisch Gladbach;Nordrhein-Westfalen;05378004;Die Linke;lin;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg09lin.txt;main;2f699f7a65ddadbca401e853441f4da579c90b1bdd9559d0a0527e031244512e;manual_2024_reference
USE-339e4494a5c5;DOC-3e7784cb6203;GLMP-07AE47DAD1;Bergisch Gladbach;Nordrhein-Westfalen;05378004;FDP;fdp;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg09fdp.txt;main;3e7784cb620379d2ec57f4e392df1b4f9e22d0730cbd0a42ccdbc5b754ab36eb;manual_2024_reference
USE-25a1a107a5ac;DOC-988e1e3b0c0e;GLMP-9287B665A9;Bergisch Gladbach;Nordrhein-Westfalen;05378004;Grüne;gru;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg09gru.txt;main;988e1e3b0c0ed9a377f4752a1e46d2a883161f936edad7b1e7fd287f9dfbcb25;manual_2024_reference
USE-4ca73b8d11ce;DOC-216d0703d713;GLMP-B253BB821A;Bergisch Gladbach;Nordrhein-Westfalen;05378004;SPD;spd;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bg09spd.txt;main;216d0703d713246e46afc83b53697ba68c11d0474ad7fc6e7966822f9294605b;manual_2024_reference
USE-074135967890;DOC-9caea67e0c88;GLMP-38CD6F6F60;Bielefeld;Nordrhein-Westfalen;05711000;Bürgernähe - Initiativen für Bielefeld;wgb;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi09wgb.txt;main;9caea67e0c88490a55a01b3ac3ccdbb0b2b20af11b8708271fc58dda4be11924;manual_2024_reference
USE-cc358c73edb3;DOC-fa3d099907e1;GLMP-8D7B2DF3B6;Bielefeld;Nordrhein-Westfalen;05711000;FDP;fdp;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi09fdp.txt;main;fa3d099907e167d4b8fed43b6982a0046eaad4b3401bc09124d95f0a59bb675d;manual_2024_reference
USE-baf76f4ebbe9;DOC-810ee914f0a3;GLMP-AB2EA1CDC7;Bielefeld;Nordrhein-Westfalen;05711000;Grüne;gru;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi09gru.txt;main;810ee914f0a3d1e1b397722a1b69ef5efa4375c3f38215f69dab06c7fd8317c1;manual_2024_reference
USE-d1413eb06184;DOC-431a93fc2146;GLMP-C914A15154;Bielefeld;Nordrhein-Westfalen;05711000;SPD;spd;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bi09spd.txt;main;431a93fc2146a814d80f4584b2184894403000af3e03549a1792007d907fb36f;manual_2024_reference
USE-b6c5abf67ed8;DOC-32cad57e23b6;GLMP-A7C8FBEAC8;Bochum;Nordrhein-Westfalen;05911000;CDU;cdu;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo09cdu.txt;main;32cad57e23b611b03f6e9fdd5158fc091c6ec11c06130ebdb54b234538b9ef3b;manual_2024_reference
USE-e8065c3d38db;DOC-8733fccb4fb4;GLMP-B3F7884318;Bochum;Nordrhein-Westfalen;05911000;Die Linke;lin;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo09lin.txt;main;8733fccb4fb43e267d1cafec196e1b1d5a64591d28fe095b69ee785bbd16940e;manual_2024_reference
USE-82211ff8e9ae;DOC-0a6c89c13948;GLMP-BCA21E69A6;Bochum;Nordrhein-Westfalen;05911000;FDP;fdp;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo09fdp.txt;main;0a6c89c13948989a26820e81673daca97290170709cc30df4956687f8c853426;manual_2024_reference
USE-9d03aa4eca03;DOC-3c0226fac691;GLMP-BAF99FDBA0;Bochum;Nordrhein-Westfalen;05911000;Grüne;gru;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo09gru.txt;main;3c0226fac691a772b6bac6898df98ba457a3f21d06f11a50626878b1d0093cec;manual_2024_reference
USE-b650b71d2321;DOC-2510590b8b16;GLMP-9DF9A8E616;Bochum;Nordrhein-Westfalen;05911000;SPD;spd;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bo09spd.txt;main;2510590b8b166dd41b6e983cb0bc1eb49c45e6a0b3cb02325f2bc7f5047ad9d1;manual_2024_reference
USE-47bc17a40d56;DOC-7824b904d46e;GLMP-A8441C190F;Bonn;Nordrhein-Westfalen;05314000;Bündnis für Frieden und Fairness;bff;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn09bff.txt;main;7824b904d46e01d9c7df00a77adc49b21ec98410304e657b12f522a903f6ecb3;manual_2024_reference
USE-73ba00b11712;DOC-1595a3b69f33;GLMP-9D8388BA74;Bonn;Nordrhein-Westfalen;05314000;CDU;cdu;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn09cdu.txt;main;1595a3b69f331e30d21d122539b175dab6b36876bb3bd3ae7aaed799f3a0b453;manual_2024_reference
USE-bd994d098d40;DOC-bd8a95977e06;GLMP-A906C1AC21;Bonn;Nordrhein-Westfalen;05314000;Die Linke;lin;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn09lin.txt;main;bd8a95977e0609c3e66db8c2e560c3acde1684a75bdbffe66deccc1587dc23d8;manual_2024_reference
USE-9de913763b04;DOC-c5cd6719299b;GLMP-4EA73282D8;Bonn;Nordrhein-Westfalen;05314000;FDP;fdp;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn09fdp.txt;main;c5cd6719299b86520913e18cda15b52dbbf561f2a9d60548e5660764addd3aba;manual_2024_reference
USE-c77fc10071f0;DOC-93a880bf1458;GLMP-C805E4604F;Bonn;Nordrhein-Westfalen;05314000;Grüne;gru;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn09gru.txt;main;93a880bf14586516eee2d58a5f8fb6bf3c3a845175a6ebca05c7169a7190e591;manual_2024_reference
USE-bd420a2716bd;DOC-a24da0a0af45;GLMP-5E426761DC;Bonn;Nordrhein-Westfalen;05314000;SPD;spd;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bn09spd.txt;main;a24da0a0af4566a046bd9164ba383a2ef2212c02ad51e42190eab6f6df3bf788;manual_2024_reference
USE-79d52a60a7d2;DOC-c7d9a24e6bee;GLMP-C41E73E58B;Bottrop;Nordrhein-Westfalen;05512000;FDP;fdp;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bt09fdp.txt;main;c7d9a24e6bee693b9da743a6160a2c59cb7c431212b2287270dfa2ed81422a14;manual_2024_reference
USE-dc9eb544c514;DOC-18d103c5b580;GLMP-55CF13B9CE;Bottrop;Nordrhein-Westfalen;05512000;SPD;spd;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bt09spd.txt;main;18d103c5b580982d2ef8e8cbc69386369ca4e4e54be677edb990eeddb5d1594c;manual_2024_reference
USE-f2ed13ac9ad7;DOC-27636aa81a34;GLMP-B236593025;Bottrop;Nordrhein-Westfalen;05512000;Ökologisch-Demokratische Partei (ÖDP);odp;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;bt09odp.txt;main;27636aa81a3457bfdfdf564066db417c73d757be606ae5490f5a92f59193c658;manual_2024_reference
USE-97fa2b346c01;DOC-666cd0fa88a4;GLMP-9E8A8897B9;Dortmund;Nordrhein-Westfalen;05913000;CDU;cdu;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do09cdu.txt;main;666cd0fa88a4fa7b777544317471099512af5bcb212d8b5340acd2061b6d220d;manual_2024_reference
USE-4f28f8579a17;DOC-cda6d66fffdb;GLMP-74D7180925;Dortmund;Nordrhein-Westfalen;05913000;Die Linke;lin;2009.0;Kommunalwahlprogramm Gemeinde;Gemeinde;main_corpus_observation;do09lin.txt;main;cda6d66fffdbe925432e48897df9c45d5337a54941446a867f19b0773fc6396c;manual_2024_reference
