document_id;filename;document_type;program_scope;election_year;content_hash;bytes;source_count;main_file_count;other_file_count
DOC-9d6102a8bb18;lb13par.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2013.0;9d6102a8bb1851f58333b8007bee437a3af7d63fd174046352a3033d773a1c36;21016;1;1;0
DOC-9db98a1296d8;Grabow_CDU_2024 .txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;9db98a1296d8d0497cd07f1218a2c0d62184b5b5c7ad4d1289d65c6f68f4fadf;56082;2;1;1
DOC-9e07baf5936f;Oebisfelde-Weferlingen_SPD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;9e07baf5936fb432d600e85d1409abd868813c597a08ed6d6e1e1a379571da3e;5442;2;1;1
DOC-9e0fa14be84a;Zwickau_BSW_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;9e0fa14be84a84feea792f13716cff0d9083cd711b1edd8670f921bd6a46189a;6682;1;1;0
DOC-9e12ee5fc60d;bi14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;9e12ee5fc60dfb287e35547544086c5b9af8060893ebb52b694323d31ef335a1;42982;1;1;0
DOC-9e297a083655;ms20gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;9e297a0836555e1d13d3b53e8ea3d548a7a34804336918a3bfd57aaa1574990d;411853;1;1;0
DOC-9e75ae9e1395;po19fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;9e75ae9e1395e2c9459b9f95f5cb3ff233551de0574e2a31e6a02602da39f223;14629;1;1;0
DOC-9e923d9cd000;Konstanz_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;9e923d9cd0004668a64d9be29a0ef98009d12c63299f44b7e855104203af3f77;16000;1;1;0
DOC-9eada244bdd4;nu20spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;9eada244bdd4b6af6f11254a02ebaf1593715fd5670196c2a33f6159beecbc3f;45440;1;1;0
DOC-9eb58ee16766;es14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;9eb58ee16766c9a56cfe18e3d16e8eeebbd81ea856f0e5e0905745dba06d8e18;38561;1;1;0
DOC-9eb951bb3e5e;Sindelfingen_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;9eb951bb3e5ec55d19c782bbe1243b6b2571b2b0811f132220908b60d63a3722;7296;1;1;0
DOC-9ec47d1ace09;kr14uwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;9ec47d1ace090a676cbcb8cacf0837a4a0163b3424b6459888aadb02fb26ac76;29622;1;1;0
DOC-9efa6bbcbfab;ac09spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;9efa6bbcbfabc8c10b99477696facff67eba9ea6e092bc24f9a1af61f2329a72;66023;1;1;0
DOC-9f18bac7ed24;bi20bfb.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;9f18bac7ed24178d1b1de0c613ee38313143afd9a968aee2e3079615486008cf;3836;1;1;0
DOC-9f4f6ebd9eea;ff06gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2006.0;9f4f6ebd9eea95829b5c833d7b0c3801f3b9b5df4b774a07f004aa039d44c3ae;78579;1;1;0
DOC-9f602b977063;ds20vlt.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;9f602b97706301068f73f45df113042f04bf23c51a0d0a191941d6d6da453747;102532;1;1;0
DOC-9f61417859fd;Reutlingen_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;9f61417859fdd9b8104c3f08d18b5112e55c1dec73a056e4e1c183053dc66aff;10639;1;1;0
DOC-9f63ebf7b521;Heidenheim an der Brenz_AfD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;9f63ebf7b52109d6bbee55515447764044e9fe9a749e1ffcfd4c8694670f63a6;27500;2;1;1
DOC-9f6df9d2feae;Freiburg im Breisgau_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;9f6df9d2feaebc3ab5386551a5f0e3dd9baa1fc0f5c30e78d7461732f7d172d7;17314;1;1;0
DOC-9f700243d24a;hn19lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;9f700243d24a07a4003e065c1e3c2d2f06f8d8f5b004915ed11aaa8c15328d91;31413;1;1;0
DOC-9f75474a653c;bn04gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;9f75474a653ca286c9c5f5e2419bf83283bfb01d05a518d24494693b625ef6a9;155762;1;1;0
DOC-9f8680b6bd98;ka93cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1993.0;9f8680b6bd98f096d09c108cd7e2cfac3d97a02e98ea3be45cf47c511345bf4e;23320;1;1;0
DOC-9f868774e6c7;ki13pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2013.0;9f868774e6c779e092ac5aa9a43eb2a3793c454a3d70f41a2a0435852b9eacf5;42786;1;1;0
DOC-9fac48b61b0f;mo20lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;9fac48b61b0fb9a06ef4acef8d31a698d087ff8e3ca16cd2a339a10f614eb512;65247;1;1;0
DOC-9fb6722859ad;hn19phb.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;9fb6722859ad8054aaa8b0b2433ab50a8b80506cbf344aaab5857314d7b10543;13350;1;1;0
DOC-9feb1ca4af0e;ro19fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;9feb1ca4af0ef99bc93e441911a3d88af45173df7a71a2351fd10e5544c1351f;91075;1;1;0
DOC-a0028d9686c7;Koblenz_FDP_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a0028d9686c72927df04724b3e91cf033f114c0309a0ac67c983279c48f1a20e;831;1;1;0
DOC-a055004039c6;of16fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;a055004039c6ed4eebe51802b1f069a33176440470b19e00fec56da3c30eec7e;183691;1;1;0
DOC-a07d7ebe1107;mh20bam.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a07d7ebe11072e9007c9e2aec4fe73b43718f2fb2c8e9588ff8c17f3149fceb9;8960;1;1;0
DOC-a0b9a3cd5b70;Bernau bei Berlin_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a0b9a3cd5b709d96d81452b98afcc3959e1f9d19152f7f1c79452e9d6d26ca40;10063;1;1;0
DOC-a0cd6c13c887;Pulsnitz_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a0cd6c13c88711e26a7681f5d80df6bfd5bfef953b97c5180967e07504db80ca;10715;1;1;0
DOC-a0e36aea7f6c;Fredersdorf-Vogelsdorf_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a0e36aea7f6cc4b1d5c2d181c44ea550eab9cfa996c19f580b9ac816dd394eb3;3485;1;1;0
DOC-a10d3cb6f46b;Greifswald_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a10d3cb6f46b8f4f75d805cac2ec7259852826fd4ddb7a835bd87128e455c01e;55070;1;1;0
DOC-a119c1237f50;ac20fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a119c1237f50848e602850727258229063d3e1a2c4d63a0c57ce8e2c2482e0c2;44414;1;1;0
DOC-a120e6236e39;Fürstenberg (Havel)_SPD_2024.txt;anderes kommunales Wahlprogramm;Land;2024.0;a120e6236e396fd176ae9d2e0ffdbe4deb5bcbf7b55cd3b5bd9764170642754a;30196;2;1;1
DOC-a13c4020c4d0;ul19gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a13c4020c4d044747ec3f5958c5fab9708f88ed69381a191dbfb835729db385d;37719;1;1;0
DOC-a1453a55433b;Schwaan_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a1453a55433bf86e8a25b255ee3dad905672b6c0c5dac4a7e19d1a983070a87e;1585;1;1;0
DOC-a14c8333118e;wz14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a14c8333118e55a6bcd6abd3e100fadde1462010f8dabada084455bcbc634249;41413;1;1;0
DOC-a163b0aa7503;mu14csu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a163b0aa75035b6b1136969416a1174ae3e6425d27c054ad30483f175915f80d;82429;1;1;0
DOC-a1a840338ee5;Kleinmachnow_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a1a840338ee5c33e49101716d0f6b8867182fbc52280cb0ee2f0126e004cc100;3395;1;1;0
DOC-a1ab55eab767;Sulz am Neckar_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a1ab55eab767606467070bd3e63801178bfab3a21634ace7474c07edaf1ce75b;2287;1;1;0
DOC-a1c6c6ecf40c;ch14vos.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a1c6c6ecf40cce0de723009b707f458d3cf6524a4dfd8c31decb6ddbc29f98b1;16880;1;1;0
DOC-a1d4c79030e1;Sömmerda_SPD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;a1d4c79030e18cbc7d1bbf02e5a84612fca9963307c252a1f20f30230b45aa12;38555;2;1;1
DOC-a1eff7dca972;kr14afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a1eff7dca97294b1f66a8946c25c35d453d69fa71057a5b550653849aa686c3a;9813;1;1;0
DOC-a1f4612d695a;ds09fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;a1f4612d695ad3ecc4f61c2ba356d8ae6db82a1db2f134a8858a4163e72ffdf3;16422;1;1;0
DOC-a21d8b6bf4cd;wu09cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;a21d8b6bf4cd690dc5d6e7f132424474c264873833ff0191c618042a6314bb40;29178;1;1;0
DOC-a24022f0e668;lp19pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a24022f0e668d168638125fae182dac2880b0aad4ac2cc652287d90631b0d8e8;17568;1;1;0
DOC-a24da0a0af45;bn09spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;a24da0a0af4566a046bd9164ba383a2ef2212c02ad51e42190eab6f6df3bf788;61788;1;1;0
DOC-a26ca92fb2d1;ro19fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a26ca92fb2d117473a495a41854a090e33d38df6ce07f924682c1f21b149e092;728;1;1;0
DOC-a26fa37c9fb2;Ulm_UfA_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a26fa37c9fb29b2c935a2c7df221e35d829c0e56043a7190bbb3c9bd74812a95;29253;1;1;0
DOC-a28182421dbc;ch19cfa.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a28182421dbcf5d57810aad16b6b0a8147b3eda0ee53ead1d3a56f7aa7395a7d;1959;1;1;0
DOC-a2a2bc0063a6;ol11spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;a2a2bc0063a6f2ae3d556276de95fc7d460e4c47df4098eefd1b5726e1b7ff2b;67716;1;1;0
DOC-a2b498bbfc78;je19gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a2b498bbfc78fdf1d92a40d8db0f55af80897af620ca59bc4e30a370af03a4a3;123962;1;1;0
DOC-a2e0abb82c88;du20bul.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a2e0abb82c88377eda7dc585969e837f78c83665fd099fbedc986983abf4e610;6691;1;1;0
DOC-a2ea8fdf7bd5;Halle (Saale)_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a2ea8fdf7bd5cbf59e78020cf2b650131aa85817d98c2c5448b4811f143006ef;40144;1;1;0
DOC-a2ed27a8d060;bn20big.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a2ed27a8d0606a38963958eeb13382ec4ef8226f21c668252b781e914f7f74d2;16702;1;1;0
DOC-a312a3fc8341;ms20odp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a312a3fc8341c32b5c3c4bfc412bc527261f41e6c173b6fed255099f0b273859;40915;1;1;0
DOC-a339db39fc50;hm14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a339db39fc5061ecb3b8da0efdd57fc0b4616d16317f999902a0815cf8eb2ab8;20792;1;1;0
DOC-a36a9edf7b0e;Göppingen_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a36a9edf7b0e09245490200966397e3c9f381dc99a726f142ff3198574dab46a;4409;1;1;0
DOC-a36adfa24a0c;hd19spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a36adfa24a0ce731cfb5aa050c5017c931f2e07349c93661205fe96f24f3b2b9;17274;1;1;0
DOC-a372c285ece3;le99cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1999.0;a372c285ece34d85c84544e354ae31bd8de5f8387971363c85b0726606020c68;25785;1;1;0
DOC-a38cac0f0fe1;Konstanz_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a38cac0f0fe1bc0ab0885498d6229c240b51a75485e986f4b7748e4149e67da2;15228;1;1;0
DOC-a3e09209ef25;Neustrelitz_Grüne_2024.txt;anderes kommunales Wahlprogramm;Landkreis;2024.0;a3e09209ef25cfaadc57d99a2df51bb64a5b584fd11e680477a90049549223b4;34042;2;1;1
DOC-a43a32094114;ds20afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a43a320941149eaac8425460d78d8ef9d457e960e85ffdce6028f6048a4a2731;5224;1;1;0
DOC-a440359a8f63;ro14gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a440359a8f630dcc391dad8a3852e0d8b8611236499f5b71b6f29514fa0bad89;96510;1;1;0
DOC-a453671219e2;bg14bgl.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a453671219e2fb9c6f8d90d2997e9fdb0ae0a36059bcb62528fd3639a014e36b;11037;1;1;0
DOC-a4664f1b1663;Wustermark_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a4664f1b16631e07987c5aa7e226f759bd93cf7fcae77deb0d0b41af55aabfa9;8977;1;1;0
DOC-a4712feab236;sg20lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a4712feab2365e3d3e577558430eac078a45c6c6cb26de53de2d1a95034ac493;11724;1;1;0
DOC-a494b504d349;do14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a494b504d34920fec72e8439471ab7755d6cf53af6a4072af29fd83857febbbd;141519;1;1;0
DOC-a4cae11ba3e9;es09gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;a4cae11ba3e9a9339d06c75ef1b0790df7f0ee04a11ce802efebfaba0f57744f;86099;1;1;0
DOC-a50271a17db1;in14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a50271a17db19e7b69d4016cf7685594c304a5fd4f1e1837ca0acf7eed53fb2e;5947;1;1;0
DOC-a50bcfdb1038;Hüfingen_Freies Forum_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a50bcfdb1038ea60c7e2468d38015a0912fd9cc2a0f86c5c34fd5f9ca6d7e67e;3228;1;1;0
DOC-a513706bd530;bi20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a513706bd530705d7480db7ecfc4178633ccb070519e2588ba96f45900e128a8;83528;1;1;0
DOC-a51668d6e598;st19sos.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a51668d6e59859588d5504a97b60d616fb13ee24cb6d4efc9f33ad31b80d8067;166785;1;1;0
DOC-a52357499a58;Sandhausen_FDP_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;a52357499a58614281f9c07dff7726905a72d3962a791677b7ef90c40c3f3d17;2707;2;1;1
DOC-a536325ecf27;Waghäusel_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a536325ecf27cd3575487a3320956d1bb6b9f8e85163451e0f1cb315988efcbf;2690;1;1;0
DOC-a5426037ad5f;ms14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a5426037ad5f1d60be93d8e465c9757cc257e3b651ff4c2d8ff833b604d077a6;126299;1;1;0
DOC-a54b8a6a1829;Bützow_Linke_2024.txt;anderes kommunales Wahlprogramm;Landkreis;2024.0;a54b8a6a18290b794750bbeea350f7468e4b43b36e883160d503a378482da34e;4010;2;1;1
DOC-a57a28cf7d44;rg20brk.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a57a28cf7d44eff09455e819126f6c0a95f3f9093453f5dd2cc03a924b1c0c92;87395;1;1;0
DOC-a583227b75ce;os16lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;a583227b75ce9f09cdf5482270bc4251345729089115dfcb06ef0f9a5c1582ee;9285;1;1;0
DOC-a59d1a4f6fec;co19cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a59d1a4f6fecd4d7f911ade7f5b84a6686abffc92b0162bcc6a6d61af15b549e;27218;1;1;0
DOC-a5a3d725db05;lu19afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a5a3d725db05f4f5a1e90054e2869cb1d0993ba8489437dbf67ce19f7fbf4656;1857;1;1;0
DOC-a5b5dc5233fb;Stuttgart_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a5b5dc5233fb4deeeb04aa7eddbf029cc10d6700fbd2d145acd3ad850032a9e0;5265;1;1;0
DOC-a5ea88aea3a5;in14gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a5ea88aea3a598ba460d5d47977aaee1c3777fd40c7ec64dc05dfd0c41b47aa2;52889;1;1;0
DOC-a6231cec576e;Erlenbach_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a6231cec576e59144dfcfbcd7ded05ebb0edc8dba57dc507435409eddbd3fcd1;1460;1;1;0
DOC-a62ef652eb5c;bt14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a62ef652eb5c557968cb06195cff7965e56e66c3f1c4db127e25731908142fa2;3174;1;1;0
DOC-a65cad447977;fr19par.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a65cad447977d6a2266a284ca3870705f9fb06d25e4a9e99d77258756be6f664;8416;1;1;0
DOC-a665298544ce;mh09cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;a665298544ce07ae574435e5b716d72cb099866a6e1ab75678305aae3dc57fba;51177;1;1;0
DOC-a67673d65878;Meiningen_FDP_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a67673d65878cbf82f1ee69c0bca3dbb52c5be9048df725b2824e4ba9c153e04;2777;1;1;0
DOC-a688d905fe2d;bh19gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a688d905fe2d57ecf78c1f85c4b5e87e158079b17d6a9e6892ba22e11d14e606;151171;1;1;0
DOC-a6bd212e7854;Beelitz_UKB_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a6bd212e78544dd4aebf98b7e3b4deaa5fed005af3e45a9198b9705e5bda6a06;3624;1;1;0
DOC-a6c1cb5eb412;au20wsa.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a6c1cb5eb412fd71e0e6bf859ab9b519d124f3e47ac320790da31960dee4b2a8;7781;1;1;0
DOC-a6f46b5b88bd;Ulm_Klimaliste Ulm_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a6f46b5b88bda3e6a5aac05a7eba6d89ff7bdba339e921188cac48000574ea3d;32993;1;1;0
DOC-a6ff51b19c93;ko14fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a6ff51b19c93732770fded9a027677a5478eb7b8c0401fae387993ac186bcd60;25402;1;1;0
DOC-a723171b7c20;Eberswalde_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a723171b7c208e301e2b8288f9ffb4bea58d63f2ff3fc1eee5c6aa1c5e8c0da0;26930;1;1;0
DOC-a7428a76b715;Bad Dürrenberg_FDP_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a7428a76b715556ce40496f5fdd366dbd0048b09704450d951060bfdc45c1c40;29378;1;1;0
DOC-a7450dacb31b;Winnweiler_Grüne_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;a7450dacb31b9ee3d92f9d0927fcede569cb45c4e214111f2835ec3c61e33e96;22099;2;1;1
DOC-a793602c570c;le14gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a793602c570c8c8e880a9f464f4e0e829e8984118e33255b01212be78895b742;43402;1;1;0
DOC-a7a1a59b9aef;rs09wir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;a7a1a59b9aef84a2c0f58d83c404b6d11ceb9ba61f5b5e97f815b0fb2b523f5e;16224;1;1;0
DOC-a7a5ca3337f1;mz14afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;a7a5ca3337f13ca42f97c3e685786aadb73b4c07f8ec0c4869af8940604fe428;15218;1;1;0
DOC-a7b05204ebbc;wi11cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;a7b05204ebbc45890b3cf5588d20a7c4d6339c72910f3e5843b74ae36c0d9280;27653;1;1;0
DOC-a7f7725d5576;Konstanz_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a7f7725d55768a79fd36f02946d072706873cbc7be9258bdff1009fd1fd1ee07;41953;1;1;0
DOC-a805b66a7e63;of11fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;a805b66a7e631affc7f7e54f8d95230a7b1d24333faeaac8a0fe98d1cc4bad64;18070;1;1;0
DOC-a81a34c81251;Sangerhausen_Grüne_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;a81a34c81251640138f07b9556928b297d0f5c43c1cc9fb938e22d0e7fc5a63f;15174;2;1;1
DOC-a8737c89451c;st19kfv.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a8737c89451ce21e309c9ae53bd3c47afb1e5714ee5a838c58ecc7728bec7a79;8383;1;1;0
DOC-a87d104da087;ne20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a87d104da087c0b440817d53571a5a3cdf944c5fd7854376358d025493d9fcdf;88221;1;1;0
DOC-a8cbd0bbf2c5;bn20spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a8cbd0bbf2c58259dbcbf944368a3f179e933ad913445ce3add12e38b8afd8c8;66285;1;1;0
DOC-a8e44c0af606;rg20odp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;a8e44c0af6061953401799ec644e918c538df2ba39487e185f5941da6b385d7a;27492;1;1;0
DOC-a97b5fe5cbe6;Dornburg-Camburg_D-CBV_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a97b5fe5cbe614e9bc2b2efd1e60c7556ae83512be7766b19cc81049f0224265;1041;1;1;0
DOC-a9c6de0ad4ff;hd19lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;a9c6de0ad4ffdb01f7b09fbc4c6b3a3dcd13c9b5fe2d9c775cce1c5c1c27ff61;25849;1;1;0
DOC-a9f59b27f6ac;os16spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;a9f59b27f6ace33f6ed0db8a6b21f546a967a10a8b9ed7b813ca41a3f5b16476;61644;1;1;0
DOC-a9fe5c51bab3;Neubrandenburg_BfN_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;a9fe5c51bab3a0c78b64dcc313c6cd5e54ea2e552a3e12f3f020e8478f18845f;6131;1;1;0
DOC-aa0b70eec538;rg14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;aa0b70eec538638530d59cd430b154cc0532e01f89eb2e68a05df604ccb6dff5;59587;1;1;0
DOC-aa165fd77dc9;hd19cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;aa165fd77dc9ab7e483723e99d2d50a30797fe3f4b1b7a146196b0a1a4dab84e;73211;1;1;0
DOC-aa4e9d75ec26;mh14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;aa4e9d75ec267664f6b05ec171ee07cd84789cc9178cff9a17dbde8d208ed3ff;22941;1;1;0
DOC-aa62789786c1;Schwerin_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;aa62789786c1f8b19b80a578890cd9d219f9e84299fe1baa0e20828f047c6cdb;14116;1;1;0
DOC-aab53bdcfc09;lp19wvl.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;aab53bdcfc0915751aa1cd29104cd292ff4cf7fcd8213c84294e73158b29256a;10114;1;1;0
DOC-aae8ed20aea6;Stuttgart_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;aae8ed20aea63feac161a5d724d34e07a86f087caf18998f4a48732830c3a909;73208;1;1;0
DOC-aaf0da4c58ef;Zossen_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;aaf0da4c58efe30979920afa0a47070a03c515850dc5b1dea651c9d93ea4011b;1968;1;1;0
DOC-ab165ddb3867;fr19fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;ab165ddb3867fac8295172a1ccc508176095ea81a3ac08e6a2114f3e1612dc28;70295;1;1;0
DOC-ab997c81ea46;Leipzig_Piraten_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ab997c81ea46ddd03a25302081cb226f791e6859abcee7120bb48a50f9db99cb;3634;1;1;0
DOC-abaaa5259d02;Neustadt-Glewe_CDU_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;abaaa5259d0242091af6f85f3a99f03c70643f5ab4171d66141d16ebfd852a70;56889;2;1;1
DOC-abe846cc8970;Fürstenberg (Havel)_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;abe846cc8970785069ac89bbc61eba4e62bb4616f646811131cc2e34de8fc1e8;12486;1;1;0
DOC-ac5909af7a4e;Ludwigslust_CDU_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;ac5909af7a4e2b31c9914a2c3adeab0b1ba1911eedba8945c69b5193c930559d;56155;2;1;1
DOC-ac83b89be336;tr14gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;ac83b89be33626c6fea7c37360afbea719ac65293899e86f3e4187e3a2dadbb3;94219;1;1;0
DOC-ac8d3854b4e3;Esslingen am Neckar_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;ac8d3854b4e361871ed873f2f8e17c248a47aacc1f759d0362ef26edb0899879;22683;1;1;0
DOC-acb441c53c67;ms09fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;acb441c53c671aa7e8e5675d080ba4313977b22c5186188134e70180511a5ce6;49851;1;1;0
